narration_id,participant_id,video_id,start_frame,stop_frame,verb
P22_116_130,P22,P22_116,15070,15124,0
P22_116_131,P22,P22_116,15129,15491,2
P22_116_132,P22,P22_116,15496,15538,1
P22_116_133,P22,P22_116,15557,15597,0
P22_116_134,P22,P22_116,15660,15927,2
P22_116_135,P22,P22_116,15922,15950,1
P22_116_136,P22,P22_116,15967,16017,0
P22_116_137,P22,P22_116,16032,16075,2
P22_116_138,P22,P22_116,16119,16157,1
P22_116_139,P22,P22_116,16203,16262,0
P22_116_14,P22,P22_116,1730,1943,1
P22_116_140,P22,P22_116,16304,16338,1
P22_116_141,P22,P22_116,16332,16373,0
P22_116_142,P22,P22_116,16372,16472,2
P22_116_143,P22,P22_116,16475,16502,1
P22_116_144,P22,P22_116,16502,16530,0
P22_116_145,P22,P22_116,16558,16700,2
P22_116_146,P22,P22_116,16717,16781,2
P22_116_147,P22,P22_116,16786,16805,6
P22_116_148,P22,P22_116,16817,16842,2
P22_116_150,P22,P22_116,16857,17298,2
P22_116_151,P22,P22_116,17295,17344,1
P22_116_152,P22,P22_116,17297,17325,1
P22_116_154,P22,P22_116,17430,17548,2
P22_116_155,P22,P22_116,17586,17627,0
P22_116_156,P22,P22_116,17635,18304,2
P22_116_157,P22,P22_116,18309,18402,1
P22_116_158,P22,P22_116,18394,18458,0
P22_116_159,P22,P22_116,18462,18647,2
P22_116_161,P22,P22_116,18701,18787,1
P22_116_162,P22,P22_116,18809,18855,0
P22_116_163,P22,P22_116,18825,19099,2
P22_116_164,P22,P22_116,19099,19157,1
P22_116_165,P22,P22_116,19129,19244,0
P22_116_166,P22,P22_116,19220,19330,2
P22_116_167,P22,P22_116,19341,19396,1
P22_116_168,P22,P22_116,19413,19504,0
P22_116_17,P22,P22_116,2172,2250,0
P22_116_170,P22,P22_116,19545,19885,2
P22_116_171,P22,P22_116,19887,19984,1
P22_116_172,P22,P22_116,20010,20116,1
P22_116_173,P22,P22_116,20050,20217,1
P22_116_174,P22,P22_116,20216,20233,0
P22_116_175,P22,P22_116,20244,20311,2
P22_116_176,P22,P22_116,20316,20355,1
P22_116_177,P22,P22_116,20353,20391,0
P22_116_178,P22,P22_116,20403,20515,2
P22_116_179,P22,P22_116,20496,20558,1
P22_116_18,P22,P22_116,2255,2462,1
P22_116_180,P22,P22_116,20556,20582,0
P22_116_181,P22,P22_116,20581,20674,2
P22_116_182,P22,P22_116,20679,20705,1
P22_116_184,P22,P22_116,20743,20854,2
P22_116_185,P22,P22_116,20873,20925,1
P22_116_186,P22,P22_116,20925,21013,0
P22_116_187,P22,P22_116,21127,21257,2
P22_116_188,P22,P22_116,21262,21338,1
P22_116_189,P22,P22_116,21375,21455,2
P22_116_19,P22,P22_116,2439,2509,6
P22_116_190,P22,P22_116,21474,21530,1
P22_116_191,P22,P22_116,21588,21640,1
P22_116_192,P22,P22_116,21678,21801,2
P22_116_193,P22,P22_116,21830,21905,1
P22_116_194,P22,P22_116,21915,21948,0
P22_116_195,P22,P22_116,21939,21983,2
P22_116_196,P22,P22_116,22008,22046,1
P22_116_197,P22,P22_116,22039,22058,0
P22_116_198,P22,P22_116,22062,22170,2
P22_116_2,P22,P22_116,386,498,3
P22_116_200,P22,P22_116,22230,22275,1
P22_116_201,P22,P22_116,22336,22354,6
P22_116_202,P22,P22_116,22344,22496,2
P22_116_203,P22,P22_116,22485,22562,2
P22_116_204,P22,P22_116,22544,22630,1
P22_116_205,P22,P22_116,22623,22660,0
P22_116_206,P22,P22_116,22665,22789,2
P22_116_208,P22,P22_116,22819,23486,2
P22_116_209,P22,P22_116,23477,23527,6
P22_116_210,P22,P22_116,23497,23588,2
P22_116_211,P22,P22_116,23580,23701,2
P22_116_213,P22,P22_116,23725,23775,2
P22_116_214,P22,P22_116,23845,23876,2
P22_116_217,P22,P22_116,24169,24242,1
P22_116_219,P22,P22_116,24269,24309,0
P22_116_221,P22,P22_116,24630,24647,1
P22_116_25,P22,P22_116,3141,3172,0
P22_116_26,P22,P22_116,3249,3317,0
P22_116_27,P22,P22_116,3318,3370,1
P22_116_28,P22,P22_116,3457,3477,3
P22_116_3,P22,P22_116,450,561,0
P22_116_30,P22,P22_116,3522,3567,4
P22_116_31,P22,P22_116,3669,3736,0
P22_116_33,P22,P22_116,3880,3943,3
P22_116_34,P22,P22_116,3944,4137,1
P22_116_35,P22,P22_116,4140,4192,4
P22_116_36,P22,P22_116,4297,4333,0
P22_116_38,P22,P22_116,4390,4409,6
P22_116_39,P22,P22_116,4414,4510,2
P22_116_4,P22,P22_116,566,653,1
P22_116_42,P22,P22_116,4626,4652,3
P22_116_43,P22,P22_116,4662,4701,0
P22_116_45,P22,P22_116,5068,5110,3
P22_116_46,P22,P22_116,5112,5172,1
P22_116_47,P22,P22_116,5158,5218,4
P22_116_48,P22,P22_116,5286,5886,2
P22_116_49,P22,P22_116,5863,5894,0
P22_116_5,P22,P22_116,645,771,3
P22_116_50,P22,P22_116,6018,6056,1
P22_116_51,P22,P22_116,6196,6380,2
P22_116_52,P22,P22_116,6477,6634,2
P22_116_53,P22,P22_116,6932,6959,6
P22_116_54,P22,P22_116,6964,7347,2
P22_116_57,P22,P22_116,7534,7620,1
P22_116_58,P22,P22_116,7594,7790,3
P22_116_59,P22,P22_116,7892,7982,0
P22_116_6,P22,P22_116,776,887,0
P22_116_61,P22,P22_116,8144,8211,0
P22_116_64,P22,P22_116,8997,9050,1
P22_116_68,P22,P22_116,9235,9269,6
P22_116_69,P22,P22_116,9286,9365,2
P22_116_7,P22,P22_116,877,1005,1
P22_116_70,P22,P22_116,9366,9398,1
P22_116_71,P22,P22_116,9562,9590,1
P22_116_72,P22,P22_116,9911,9971,0
P22_116_73,P22,P22_116,9608,9895,2
P22_116_74,P22,P22_116,9919,10001,1
P22_116_75,P22,P22_116,10031,10053,0
P22_116_76,P22,P22_116,10075,10172,2
P22_116_77,P22,P22_116,10189,10222,0
P22_116_78,P22,P22_116,10227,10257,2
P22_116_79,P22,P22_116,10302,10361,2
P22_116_8,P22,P22_116,991,1107,0
P22_116_80,P22,P22_116,10371,10404,2
P22_116_81,P22,P22_116,10405,10575,2
P22_116_82,P22,P22_116,10566,10595,1
P22_116_83,P22,P22_116,10531,10665,0
P22_116_84,P22,P22_116,10617,10708,2
P22_116_85,P22,P22_116,10703,10738,1
P22_116_86,P22,P22_116,10759,10808,0
P22_116_87,P22,P22_116,10813,11075,2
P22_116_88,P22,P22_116,11080,11127,1
P22_116_89,P22,P22_116,11105,11121,0
P22_116_9,P22,P22_116,1112,1144,0
P22_116_90,P22,P22_116,11130,11532,2
P22_116_91,P22,P22_116,11535,11563,1
P22_116_92,P22,P22_116,11568,11609,0
P22_116_93,P22,P22_116,11599,11865,2
P22_116_94,P22,P22_116,11882,11914,1
P22_116_95,P22,P22_116,11932,11960,0
P22_116_96,P22,P22_116,11964,12338,2
P22_116_97,P22,P22_116,12332,12357,1
P22_116_98,P22,P22_116,12359,12412,0
P22_116_99,P22,P22_116,12412,12669,2
P22_117_1,P22,P22_117,169,223,0
P22_117_10,P22,P22_117,792,819,0
P22_117_100,P22,P22_117,10567,11242,2
P22_117_101,P22,P22_117,10635,11296,1
P22_117_102,P22,P22_117,11314,11364,0
P22_117_103,P22,P22_117,11325,11615,2
P22_117_104,P22,P22_117,11612,11674,1
P22_117_105,P22,P22_117,11704,11742,0
P22_117_106,P22,P22_117,11797,11897,2
P22_117_108,P22,P22_117,12005,12030,1
P22_117_109,P22,P22_117,11947,11964,0
P22_117_11,P22,P22_117,850,867,0
P22_117_110,P22,P22_117,11969,12209,2
P22_117_111,P22,P22_117,12207,12268,1
P22_117_112,P22,P22_117,12268,12315,0
P22_117_113,P22,P22_117,12313,12469,2
P22_117_114,P22,P22_117,12467,12585,1
P22_117_116,P22,P22_117,12654,12687,0
P22_117_118,P22,P22_117,12841,12893,1
P22_117_119,P22,P22_117,12903,12953,3
P22_117_12,P22,P22_117,907,944,5
P22_117_120,P22,P22_117,12957,13076,0
P22_117_121,P22,P22_117,13069,13152,1
P22_117_122,P22,P22_117,13207,13259,3
P22_117_123,P22,P22_117,13263,13322,3
P22_117_124,P22,P22_117,13350,13385,3
P22_117_125,P22,P22_117,13404,13548,0
P22_117_126,P22,P22_117,13548,13583,4
P22_117_127,P22,P22_117,13643,13707,4
P22_117_128,P22,P22_117,13704,13744,4
P22_117_129,P22,P22_117,13875,13904,6
P22_117_13,P22,P22_117,996,1067,5
P22_117_130,P22,P22_117,13902,14090,2
P22_117_132,P22,P22_117,14191,14227,1
P22_117_133,P22,P22_117,14254,14292,0
P22_117_134,P22,P22_117,14306,14535,7
P22_117_135,P22,P22_117,14551,14577,1
P22_117_136,P22,P22_117,14594,14637,3
P22_117_138,P22,P22_117,15144,15189,0
P22_117_139,P22,P22_117,15185,15221,4
P22_117_14,P22,P22_117,1167,1195,0
P22_117_141,P22,P22_117,17345,17377,1
P22_117_142,P22,P22_117,17485,17521,6
P22_117_143,P22,P22_117,17526,17684,2
P22_117_145,P22,P22_117,17749,17789,1
P22_117_146,P22,P22_117,17997,18097,0
P22_117_147,P22,P22_117,17868,18205,0
P22_117_148,P22,P22_117,18354,18430,3
P22_117_15,P22,P22_117,1230,1265,1
P22_117_150,P22,P22_117,18465,18663,0
P22_117_152,P22,P22_117,18719,18763,0
P22_117_154,P22,P22_117,18797,18842,4
P22_117_155,P22,P22_117,18852,18875,6
P22_117_156,P22,P22_117,18878,18954,2
P22_117_159,P22,P22_117,19012,19032,0
P22_117_16,P22,P22_117,1308,1340,0
P22_117_161,P22,P22_117,19133,19182,1
P22_117_164,P22,P22_117,19250,19274,0
P22_117_165,P22,P22_117,19279,21143,7
P22_117_166,P22,P22_117,21138,21158,1
P22_117_167,P22,P22_117,21183,21308,0
P22_117_168,P22,P22_117,21319,21339,6
P22_117_169,P22,P22_117,21337,21372,2
P22_117_17,P22,P22_117,1357,1385,3
P22_117_171,P22,P22_117,21480,21524,1
P22_117_172,P22,P22_117,21512,21550,0
P22_117_174,P22,P22_117,21604,21666,1
P22_117_175,P22,P22_117,21670,21699,0
P22_117_176,P22,P22_117,21704,21833,7
P22_117_179,P22,P22_117,22401,22438,0
P22_117_18,P22,P22_117,1384,1425,1
P22_117_180,P22,P22_117,22527,22698,7
P22_117_182,P22,P22_117,22751,22772,0
P22_117_183,P22,P22_117,22794,23007,7
P22_117_185,P22,P22_117,23050,23085,0
P22_117_186,P22,P22_117,23118,23293,7
P22_117_187,P22,P22_117,23363,23491,7
P22_117_188,P22,P22_117,23523,23614,7
P22_117_189,P22,P22_117,23641,23659,1
P22_117_19,P22,P22_117,1433,1468,0
P22_117_190,P22,P22_117,23683,23698,6
P22_117_191,P22,P22_117,23698,23743,2
P22_117_194,P22,P22_117,23816,23836,0
P22_117_196,P22,P22_117,23906,23949,1
P22_117_197,P22,P22_117,23985,24029,3
P22_117_199,P22,P22_117,24523,24608,0
P22_117_2,P22,P22_117,248,290,1
P22_117_20,P22,P22_117,1486,1534,1
P22_117_200,P22,P22_117,24637,24682,4
P22_117_201,P22,P22_117,24741,24808,6
P22_117_202,P22,P22_117,24813,24901,1
P22_117_203,P22,P22_117,24906,24946,0
P22_117_204,P22,P22_117,25065,25152,3
P22_117_206,P22,P22_117,25282,25455,4
P22_117_207,P22,P22_117,25476,25503,1
P22_117_21,P22,P22_117,1525,1563,0
P22_117_210,P22,P22_117,25777,25942,0
P22_117_212,P22,P22_117,26491,26550,1
P22_117_213,P22,P22_117,26544,26587,1
P22_117_214,P22,P22_117,26592,26639,0
P22_117_216,P22,P22_117,26697,26802,4
P22_117_217,P22,P22_117,26817,26857,0
P22_117_219,P22,P22_117,27066,27141,1
P22_117_22,P22,P22_117,1543,1601,1
P22_117_220,P22,P22_117,27146,27391,7
P22_117_221,P22,P22_117,27394,27424,1
P22_117_222,P22,P22_117,27542,27558,0
P22_117_223,P22,P22_117,27580,28046,7
P22_117_224,P22,P22_117,28032,28100,1
P22_117_225,P22,P22_117,28068,28282,0
P22_117_226,P22,P22_117,28287,28351,1
P22_117_227,P22,P22_117,28385,28424,0
P22_117_228,P22,P22_117,28415,28445,0
P22_117_229,P22,P22_117,28420,28995,7
P22_117_23,P22,P22_117,1605,1714,0
P22_117_230,P22,P22_117,28998,29030,1
P22_117_231,P22,P22_117,29006,29084,0
P22_117_232,P22,P22_117,29095,29148,1
P22_117_233,P22,P22_117,29152,29302,0
P22_117_234,P22,P22_117,29307,29362,3
P22_117_236,P22,P22_117,29417,29443,4
P22_117_237,P22,P22_117,29450,29486,6
P22_117_238,P22,P22_117,29491,29541,2
P22_117_24,P22,P22_117,1704,1909,1
P22_117_241,P22,P22_117,29580,29607,0
P22_117_243,P22,P22_117,29695,29757,1
P22_117_244,P22,P22_117,29760,29798,3
P22_117_245,P22,P22_117,29808,29832,0
P22_117_246,P22,P22_117,29876,29903,6
P22_117_249,P22,P22_117,30052,30107,1
P22_117_25,P22,P22_117,2003,2030,3
P22_117_250,P22,P22_117,30120,30164,3
P22_117_251,P22,P22_117,30308,30371,0
P22_117_252,P22,P22_117,30364,30399,4
P22_117_255,P22,P22_117,31032,31059,1
P22_117_256,P22,P22_117,31072,31101,0
P22_117_258,P22,P22_117,31210,31257,1
P22_117_259,P22,P22_117,31262,31293,0
P22_117_26,P22,P22_117,2042,2131,1
P22_117_261,P22,P22_117,31542,31581,1
P22_117_262,P22,P22_117,31654,31685,3
P22_117_263,P22,P22_117,31715,31744,0
P22_117_264,P22,P22_117,31758,31832,0
P22_117_266,P22,P22_117,32102,32125,0
P22_117_267,P22,P22_117,32114,32134,1
P22_117_268,P22,P22_117,32160,32183,4
P22_117_27,P22,P22_117,2150,2177,4
P22_117_270,P22,P22_117,32304,32330,6
P22_117_271,P22,P22_117,32332,32385,2
P22_117_274,P22,P22_117,32430,32450,0
P22_117_276,P22,P22_117,32585,32622,1
P22_117_277,P22,P22_117,32639,32714,0
P22_117_278,P22,P22_117,32747,32780,1
P22_117_279,P22,P22_117,32760,32786,0
P22_117_28,P22,P22_117,2183,2213,6
P22_117_280,P22,P22_117,32805,32823,3
P22_117_282,P22,P22_117,32877,32906,4
P22_117_283,P22,P22_117,32962,33005,0
P22_117_285,P22,P22_117,33343,33378,3
P22_117_286,P22,P22_117,33397,33447,0
P22_117_287,P22,P22_117,33458,33504,4
P22_117_288,P22,P22_117,33492,33638,1
P22_117_289,P22,P22_117,33527,33547,0
P22_117_29,P22,P22_117,2194,2257,2
P22_117_290,P22,P22_117,33563,33596,1
P22_117_291,P22,P22_117,33587,33602,0
P22_117_292,P22,P22_117,33599,33630,1
P22_117_293,P22,P22_117,33635,33665,6
P22_117_298,P22,P22_117,34038,34118,3
P22_117_299,P22,P22_117,34125,34175,0
P22_117_3,P22,P22_117,315,360,0
P22_117_301,P22,P22_117,35093,35119,1
P22_117_302,P22,P22_117,35101,35208,4
P22_117_303,P22,P22_117,35214,35241,0
P22_117_304,P22,P22_117,35261,35314,3
P22_117_305,P22,P22_117,35315,35352,1
P22_117_306,P22,P22_117,35357,35406,4
P22_117_308,P22,P22_117,35507,35570,0
P22_117_309,P22,P22_117,35557,35601,1
P22_117_310,P22,P22_117,35662,35685,0
P22_117_314,P22,P22_117,36622,36650,1
P22_117_315,P22,P22_117,36735,36764,6
P22_117_316,P22,P22_117,36781,36816,0
P22_117_318,P22,P22_117,36849,36894,2
P22_117_319,P22,P22_117,36910,36937,2
P22_117_32,P22,P22_117,2339,2368,0
P22_117_320,P22,P22_117,36974,37005,2
P22_117_321,P22,P22_117,37010,37033,0
P22_117_323,P22,P22_117,37032,37395,2
P22_117_324,P22,P22_117,37392,37411,6
P22_117_326,P22,P22_117,37464,37734,2
P22_117_327,P22,P22_117,37736,37755,1
P22_117_328,P22,P22_117,37760,37780,6
P22_117_329,P22,P22_117,37811,38304,2
P22_117_330,P22,P22_117,38321,38361,1
P22_117_332,P22,P22_117,38400,38437,0
P22_117_333,P22,P22_117,38430,38592,2
P22_117_334,P22,P22_117,38564,38598,1
P22_117_335,P22,P22_117,38582,38607,0
P22_117_336,P22,P22_117,38623,38697,2
P22_117_337,P22,P22_117,38693,38715,1
P22_117_338,P22,P22_117,38707,38723,6
P22_117_339,P22,P22_117,38715,38838,2
P22_117_34,P22,P22_117,2542,2572,1
P22_117_340,P22,P22_117,38843,38888,1
P22_117_341,P22,P22_117,38894,38918,0
P22_117_342,P22,P22_117,38923,39007,2
P22_117_343,P22,P22_117,39018,39068,1
P22_117_344,P22,P22_117,39085,39127,2
P22_117_347,P22,P22_117,39164,39190,0
P22_117_349,P22,P22_117,39397,39440,1
P22_117_35,P22,P22_117,2605,2655,3
P22_117_350,P22,P22_117,39477,39505,0
P22_117_351,P22,P22_117,39507,39525,6
P22_117_352,P22,P22_117,39540,39577,2
P22_117_355,P22,P22_117,39685,39897,2
P22_117_356,P22,P22_117,39902,40184,2
P22_117_357,P22,P22_117,40233,40266,0
P22_117_358,P22,P22_117,40291,40324,6
P22_117_36,P22,P22_117,2773,2934,0
P22_117_362,P22,P22_117,40595,40638,1
P22_117_363,P22,P22_117,40643,40710,0
P22_117_365,P22,P22_117,41059,41085,1
P22_117_366,P22,P22_117,41128,41174,0
P22_117_367,P22,P22_117,41183,41223,3
P22_117_369,P22,P22_117,41382,41457,4
P22_117_37,P22,P22_117,3052,3147,4
P22_117_370,P22,P22_117,41428,41492,1
P22_117_371,P22,P22_117,41472,41522,0
P22_117_373,P22,P22_117,41787,41834,1
P22_117_374,P22,P22_117,41887,41925,3
P22_117_375,P22,P22_117,41907,41976,0
P22_117_376,P22,P22_117,41960,42110,4
P22_117_377,P22,P22_117,42090,42327,1
P22_117_378,P22,P22_117,42241,42315,0
P22_117_379,P22,P22_117,42299,42646,2
P22_117_38,P22,P22_117,3154,3310,1
P22_117_380,P22,P22_117,42701,42721,6
P22_117_381,P22,P22_117,42726,42874,2
P22_117_384,P22,P22_117,43007,43043,1
P22_117_385,P22,P22_117,43059,43079,6
P22_117_386,P22,P22_117,43092,43142,2
P22_117_389,P22,P22_117,43199,43224,0
P22_117_39,P22,P22_117,3321,3364,3
P22_117_391,P22,P22_117,43461,43488,1
P22_117_392,P22,P22_117,43524,43582,0
P22_117_393,P22,P22_117,43552,43625,1
P22_117_394,P22,P22_117,43776,43824,3
P22_117_395,P22,P22_117,43829,43887,0
P22_117_396,P22,P22_117,43889,43989,0
P22_117_397,P22,P22_117,43985,44018,1
P22_117_398,P22,P22_117,44023,44073,4
P22_117_399,P22,P22_117,44135,44160,1
P22_117_4,P22,P22_117,365,420,1
P22_117_40,P22,P22_117,3366,3429,3
P22_117_400,P22,P22_117,44165,44300,3
P22_117_401,P22,P22_117,44380,44558,0
P22_117_402,P22,P22_117,44563,44624,4
P22_117_403,P22,P22_117,44609,44747,1
P22_117_406,P22,P22_117,44807,45022,1
P22_117_407,P22,P22_117,44991,45257,0
P22_117_409,P22,P22_117,45350,45443,0
P22_117_41,P22,P22_117,3420,3501,0
P22_117_411,P22,P22_117,45895,45931,1
P22_117_412,P22,P22_117,45936,46022,0
P22_117_413,P22,P22_117,46020,46164,1
P22_117_414,P22,P22_117,46162,46288,0
P22_117_415,P22,P22_117,46275,46383,6
P22_117_419,P22,P22_117,46775,46800,1
P22_117_42,P22,P22_117,3490,3560,4
P22_117_420,P22,P22_117,46805,46880,1
P22_117_422,P22,P22_117,47111,47144,3
P22_117_423,P22,P22_117,47149,47190,0
P22_117_424,P22,P22_117,47297,47345,1
P22_117_425,P22,P22_117,47348,47386,3
P22_117_426,P22,P22_117,47399,47445,3
P22_117_427,P22,P22_117,47447,47526,0
P22_117_428,P22,P22_117,47527,47577,4
P22_117_429,P22,P22_117,47599,47631,4
P22_117_43,P22,P22_117,3554,3725,3
P22_117_430,P22,P22_117,47680,47717,1
P22_117_431,P22,P22_117,47847,47872,0
P22_117_433,P22,P22_117,48087,48140,1
P22_117_434,P22,P22_117,48149,48175,0
P22_117_435,P22,P22_117,48230,48250,6
P22_117_438,P22,P22_117,48417,48457,1
P22_117_44,P22,P22_117,3735,3761,1
P22_117_45,P22,P22_117,3811,3851,3
P22_117_46,P22,P22_117,3857,3904,0
P22_117_47,P22,P22_117,3910,3940,4
P22_117_48,P22,P22_117,3971,4023,0
P22_117_5,P22,P22_117,448,488,4
P22_117_50,P22,P22_117,4809,4832,1
P22_117_51,P22,P22_117,4845,4862,1
P22_117_52,P22,P22_117,4873,5355,6
P22_117_53,P22,P22_117,5399,5475,3
P22_117_54,P22,P22_117,5467,5536,0
P22_117_55,P22,P22_117,5540,5581,4
P22_117_56,P22,P22_117,5642,5714,1
P22_117_57,P22,P22_117,5726,5771,0
P22_117_58,P22,P22_117,5884,5939,1
P22_117_59,P22,P22_117,6081,6187,3
P22_117_6,P22,P22_117,510,548,0
P22_117_60,P22,P22_117,6194,6244,0
P22_117_61,P22,P22_117,6249,6350,1
P22_117_62,P22,P22_117,6414,6442,1
P22_117_63,P22,P22_117,6500,6525,3
P22_117_65,P22,P22_117,6597,6630,4
P22_117_66,P22,P22_117,6642,6840,4
P22_117_67,P22,P22_117,6865,6892,0
P22_117_68,P22,P22_117,6938,7059,1
P22_117_69,P22,P22_117,7275,7311,6
P22_117_7,P22,P22_117,553,590,3
P22_117_70,P22,P22_117,7370,7414,0
P22_117_71,P22,P22_117,7397,7448,2
P22_117_72,P22,P22_117,7485,7563,2
P22_117_73,P22,P22_117,7578,7613,2
P22_117_75,P22,P22_117,7712,7735,0
P22_117_76,P22,P22_117,7740,7883,2
P22_117_77,P22,P22_117,7888,7911,1
P22_117_78,P22,P22_117,7930,7961,0
P22_117_79,P22,P22_117,7948,8232,2
P22_117_8,P22,P22_117,594,735,1
P22_117_80,P22,P22_117,8238,8294,1
P22_117_81,P22,P22_117,8285,8329,0
P22_117_83,P22,P22_117,8362,8633,2
P22_117_84,P22,P22_117,8633,8660,1
P22_117_86,P22,P22_117,8728,8773,0
P22_117_87,P22,P22_117,8764,8915,2
P22_117_88,P22,P22_117,8922,8950,1
P22_117_89,P22,P22_117,8950,9177,3
P22_117_9,P22,P22_117,721,771,4
P22_117_90,P22,P22_117,9182,9226,6
P22_117_91,P22,P22_117,9231,9313,2
P22_117_92,P22,P22_117,9305,9406,2
P22_117_93,P22,P22_117,9676,9716,1
P22_117_95,P22,P22_117,9739,9769,0
P22_117_96,P22,P22_117,9775,9988,2
P22_117_97,P22,P22_117,10447,10481,1
P22_117_98,P22,P22_117,10505,10532,6
P22_11_1,P22,P22_11,213,324,1
P22_11_10,P22,P22_11,1513,1588,0
P22_11_101,P22,P22_11,13217,13320,3
P22_11_102,P22,P22_11,13378,13445,3
P22_11_103,P22,P22_11,13473,13569,0
P22_11_104,P22,P22_11,13575,13618,4
P22_11_105,P22,P22_11,13658,13744,1
P22_11_107,P22,P22_11,14153,14235,1
P22_11_108,P22,P22_11,14170,14211,0
P22_11_109,P22,P22_11,14211,14311,1
P22_11_11,P22,P22_11,1613,1723,4
P22_11_113,P22,P22_11,14676,14759,1
P22_11_115,P22,P22_11,14794,14961,1
P22_11_116,P22,P22_11,15110,15170,0
P22_11_118,P22,P22_11,15282,15391,5
P22_11_119,P22,P22_11,15493,15606,0
P22_11_12,P22,P22_11,1724,1844,1
P22_11_120,P22,P22_11,15531,15645,5
P22_11_121,P22,P22_11,15651,15733,4
P22_11_122,P22,P22_11,15737,15787,3
P22_11_123,P22,P22_11,15818,15886,1
P22_11_124,P22,P22_11,15877,15921,0
P22_11_125,P22,P22_11,15924,16026,4
P22_11_126,P22,P22_11,16012,16098,0
P22_11_127,P22,P22_11,16074,16160,0
P22_11_128,P22,P22_11,16197,16242,1
P22_11_129,P22,P22_11,16293,16353,1
P22_11_130,P22,P22_11,16296,16381,1
P22_11_131,P22,P22_11,16512,16624,0
P22_11_132,P22,P22_11,16600,16678,3
P22_11_133,P22,P22_11,16737,16825,0
P22_11_134,P22,P22_11,16848,16891,6
P22_11_137,P22,P22_11,17511,17574,1
P22_11_138,P22,P22_11,17611,17655,4
P22_11_140,P22,P22_11,18154,18374,5
P22_11_141,P22,P22_11,18433,18528,4
P22_11_144,P22,P22_11,18911,18984,6
P22_11_145,P22,P22_11,19022,19117,2
P22_11_146,P22,P22_11,19108,19212,1
P22_11_147,P22,P22_11,19218,19291,2
P22_11_149,P22,P22_11,19328,19377,0
P22_11_15,P22,P22_11,2068,2177,1
P22_11_150,P22,P22_11,19383,19509,2
P22_11_151,P22,P22_11,19515,19548,1
P22_11_152,P22,P22_11,19554,19602,3
P22_11_153,P22,P22_11,19651,19818,2
P22_11_156,P22,P22_11,19897,19980,2
P22_11_158,P22,P22_11,20062,20147,2
P22_11_16,P22,P22_11,2187,2290,0
P22_11_160,P22,P22_11,20204,20422,2
P22_11_161,P22,P22_11,20434,20482,1
P22_11_162,P22,P22_11,20479,20540,2
P22_11_163,P22,P22_11,20546,21111,2
P22_11_164,P22,P22_11,21117,21154,1
P22_11_165,P22,P22_11,21153,21211,0
P22_11_166,P22,P22_11,21168,21309,2
P22_11_167,P22,P22_11,21315,21363,6
P22_11_168,P22,P22_11,21349,21623,2
P22_11_169,P22,P22_11,21702,21829,1
P22_11_17,P22,P22_11,2197,2277,0
P22_11_170,P22,P22_11,21813,21951,2
P22_11_172,P22,P22_11,22044,22144,2
P22_11_174,P22,P22_11,22361,22413,1
P22_11_175,P22,P22_11,22449,22575,2
P22_11_18,P22,P22_11,2298,2416,1
P22_11_183,P22,P22_11,23313,23373,1
P22_11_184,P22,P22_11,23353,23512,0
P22_11_185,P22,P22_11,23509,23864,2
P22_11_186,P22,P22_11,23865,23940,1
P22_11_188,P22,P22_11,23982,24138,2
P22_11_189,P22,P22_11,24138,24273,2
P22_11_19,P22,P22_11,2641,2733,0
P22_11_193,P22,P22_11,24595,24732,1
P22_11_194,P22,P22_11,24755,25188,0
P22_11_195,P22,P22_11,25194,25269,4
P22_11_2,P22,P22_11,329,451,1
P22_11_20,P22,P22_11,2844,2919,3
P22_11_21,P22,P22_11,2936,2983,1
P22_11_22,P22,P22_11,3127,3266,0
P22_11_23,P22,P22_11,3359,3406,3
P22_11_24,P22,P22_11,3444,3547,1
P22_11_25,P22,P22_11,3487,3552,1
P22_11_26,P22,P22_11,3553,3696,1
P22_11_27,P22,P22_11,3597,3708,1
P22_11_28,P22,P22_11,3745,3809,1
P22_11_29,P22,P22_11,4047,4272,1
P22_11_3,P22,P22_11,457,522,3
P22_11_30,P22,P22_11,4278,4378,1
P22_11_32,P22,P22_11,4509,4548,1
P22_11_33,P22,P22_11,4614,4654,1
P22_11_34,P22,P22_11,4693,4744,1
P22_11_35,P22,P22_11,4750,4806,4
P22_11_36,P22,P22_11,4873,4942,0
P22_11_37,P22,P22_11,4959,5136,1
P22_11_38,P22,P22_11,5142,5214,0
P22_11_39,P22,P22_11,5220,5296,1
P22_11_4,P22,P22_11,528,664,0
P22_11_40,P22,P22_11,5460,5568,0
P22_11_44,P22,P22_11,5875,5911,0
P22_11_45,P22,P22_11,5922,5977,1
P22_11_51,P22,P22_11,6661,6756,1
P22_11_52,P22,P22_11,6762,6846,0
P22_11_53,P22,P22_11,6839,6966,1
P22_11_54,P22,P22_11,6969,7080,0
P22_11_55,P22,P22_11,7084,7149,1
P22_11_56,P22,P22_11,7230,7310,4
P22_11_57,P22,P22_11,7329,7372,0
P22_11_58,P22,P22_11,7435,7551,3
P22_11_59,P22,P22_11,7551,7656,1
P22_11_6,P22,P22_11,967,1149,1
P22_11_60,P22,P22_11,7656,7736,4
P22_11_61,P22,P22_11,7870,7915,0
P22_11_62,P22,P22_11,7992,8054,1
P22_11_63,P22,P22_11,8158,8208,3
P22_11_64,P22,P22_11,8215,8356,0
P22_11_65,P22,P22_11,8314,8465,1
